"CnpjBase","CnpjSequencial","CnpjDv","NomeIf","Segmento","CodigoCompe","NomeAgencia","Endereco","Numero","Complemento","Bairro","Cep","MunicipioIbge","Municipio","UF","DataInicio","DDD","Telefone","Posicao"
0,6042,91,"BANCO DO BRASIL S.A.","Banco Múltiplo","05942","PALACIO DA JUSTICA","PCA.DA SE,S/N","","4.ANDAR,SALAS 418/420/422","CENTRO","01001-000",3550308,"SAO PAULO","SP","13/08/2010","11","31078130","28/12/2021"
0,5283,31,"BANCO DO BRASIL S.A.","Banco Múltiplo","04307","EMPRESA CENTRO","AV PRESTES MAIA, 894","","2°ANDAR","CENTRO","01031-000",3550308,"SAO PAULO","SP","03/10/2003","11","42970326","28/12/2021"
58160789,133,78,"BANCO SAFRA S.A.","Banco Múltiplo","00133","MOEMA","AVENIDA IBIRAPUERA","3103","ESCRITÓRIO Nº 51, BLOCO I <U+0096> TORRE IBIRAPUERA I,","INDIANOPOLIS","04028-002",3550308,"SAO PAULO","SP","10/05/1999","11","50532250","28/12/2021"
90400888,636,59,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","02281","ASSET","AVENIDA INTERLAGOS","","BLOCO 10 , TÉRREO","JARDIM MARAJOARA","04660-006",3550308,"SAO PAULO","SP","31/08/2006","11","32491304","28/12/2021"
0,6659,16,"BANCO DO BRASIL S.A.","Banco Múltiplo","06988","EMPRESA VILA MARIA","AV GUILHERME COTCHING, 1819","","2 ANDAR","VL MARIA","02113-017",3550308,"SAO PAULO","SP","30/11/2009","11","40033001","28/12/2021"
0,6663,0,"BANCO DO BRASIL S.A.","Banco Múltiplo","06998","EMPRESA PAULISTA","AVENIDA PAULISTA,  2163","","2º ANDAR","B VISTA","01311-933",3550308,"SAO PAULO","SP","30/11/2009","11","40033001","28/12/2021"
0,5049,4,"BANCO DO BRASIL S.A.","Banco Múltiplo","05905","S.PUBLICO SP SUDESTE","R.QUINZE DE NOVEMBRO,111","","13.ANDAR","CENTRO","01013-001",3550308,"SAO PAULO","SP","10/07/2002","11","42985393","28/12/2021"
4913129,1,41,"CONFIDENCE CORRETORA DE CÂMBIO S.A.","Sociedade Corretora de Câmbio","null","MATRIZ","AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI","921","5º ANDAR - CONJ. 51/52- EDIFICIO BERRINI ONE","CIDADE MONÇÕES","04571-010",3550308,"SAO PAULO","SP","04/03/2002","11","37288444","28/12/2021"
0,6825,0,"BANCO DO BRASIL S.A.","Banco Múltiplo","07074","ESTILO LAPA","R.N.SRA.DA LAPA,281","","5.ANDAR","LAPA","05072-000",3550308,"SAO PAULO","SP","20/11/2009","11","40033001","28/12/2021"
0,6826,83,"BANCO DO BRASIL S.A.","Banco Múltiplo","07069","ESTILO MOOCA","R.PE.RAPOSO,29","","2.E 3.ANDARES,ESTILO","MOOCA","03118-000",3550308,"SAO PAULO","SP","20/11/2009","11","40033001","28/12/2021"
0,6841,12,"BANCO DO BRASIL S.A.","Banco Múltiplo","07075","ESTILO IPIRANGA","AV.NAZARE,1616","","","IPIRANGA","04262-200",3550308,"SAO PAULO","SP","20/11/2009","11","40033001","28/12/2021"
0,6842,1,"BANCO DO BRASIL S.A.","Banco Múltiplo","07073","ESTILO SAUDE","AV.JABAQUARA,1337","","","MIRANDOPOLIS","04046-200",3550308,"SAO PAULO","SP","20/11/2009","11","40033001","28/12/2021"
0,6844,65,"BANCO DO BRASIL S.A.","Banco Múltiplo","07071","ESTILO N.CANTAREIRA","AV.NOVA CANTAREIRA,1060","","","TUCURUVI","02330-001",3550308,"SAO PAULO","SP","20/11/2009","11","40033001","28/12/2021"
0,5753,30,"BANCO DO BRASIL S.A.","Banco Múltiplo","04748","CSA SAO PAULO I","AV.PAULISTA,2300","","1.ANDAR,ED.SAO LUIZ(RECEPCAO 1","BELA VISTA","01310-300",3550308,"SAO PAULO","SP","13/05/2005","11","21287400","28/12/2021"
0,6846,27,"BANCO DO BRASIL S.A.","Banco Múltiplo","07068","ESTILO USP","AV.PROF.LUCIANO GUALBERTO,600","","","BUTANTA","05508-010",3550308,"SAO PAULO","SP","20/11/2009","11","40033001","28/12/2021"
0,6849,70,"BANCO DO BRASIL S.A.","Banco Múltiplo","07067","VILA DAS MERCES","R.DAS NOSSA SENHORA MERCES,1039","","","VL MERCES","04165-001",3550308,"SAO PAULO","SP","30/11/2009","11","20621668","28/12/2021"
0,6951,57,"BANCO DO BRASIL S.A.","Banco Múltiplo","01968","CSA SAO PAULO II","R BOM PASTOR 153","","2. E 3. ANDARES","IPIRANGA","04203-050",3550308,"SAO PAULO","SP","18/03/2011","11","22199300","28/12/2021"
90400888,983,63,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00730","001 0730 PENHA I","R DR JOAO RIBEIRO","194","","PENHA","03634-000",3550308,"SAO PAULO","SP","31/08/2006","11","66436200","28/12/2021"
0,7243,51,"BANCO DO BRASIL S.A.","Banco Múltiplo","05803","ESTILO E.P.MEDICINA","R.BOTUCATU,720/740","","1.ANDAR","VILA CLEMENTINO","04023-062",3550308,"SAO PAULO","SP","19/10/2012","11","40033001","28/12/2021"
15168152,1,75,"CONSEGTUR CORRETORA DE CÂMBIO LTDA.","Sociedade Corretora de Câmbio","null","MATRIZ","RUA PAMPLONA","518","SALA 42","JARDIM PAULISTA","01405-001",3550308,"SAO PAULO","SP","02/06/2014","11","32841055","28/12/2021"
90400888,2558,9,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01041","001 1041 AV CUPECE-SP I","AV CUPECE","","","JARDIM PRUDENCIA","04366-000",3550308,"SAO PAULO","SP","11/11/2010","11","55642350","28/12/2021"
0,7318,3,"BANCO DO BRASIL S.A.","Banco Múltiplo","01921","CSA SAO PAULO III","AV PAULISTA, 2300","","1.ANDAR ED.SAO LUIZ(RECEPCAO 1)","B VISTA","01310-300",3550308,"SAO PAULO","SP","11/01/2011","11","25262000","28/12/2021"
0,7325,32,"BANCO DO BRASIL S.A.","Banco Múltiplo","08441","ESTILO AV.ANGELICA","AV ANGELICA, 1937","","4 E 5.ANDARES","CONSOLACAO","01227-200",3550308,"SAO PAULO","SP","22/02/2013","11","40033001","28/12/2021"
0,7326,13,"BANCO DO BRASIL S.A.","Banco Múltiplo","08412","ESTILO CENTRO","R ALVARES PENTEADO, 70","","2. ANDAR INTERMEDIARIO","CENTRO","01012-000",3550308,"SAO PAULO","SP","19/07/2013","11","40033001","28/12/2021"
0,7327,2,"BANCO DO BRASIL S.A.","Banco Múltiplo","05804","ESTILO AV.BRASIL-SP","AV.BRASIL,418","","","JD AMERICA","01430-000",3550308,"SAO PAULO","SP","22/02/2013","11","40033001","28/12/2021"
0,7328,85,"BANCO DO BRASIL S.A.","Banco Múltiplo","08527","ESTILO RUA E.UNIDOS","R.ESTADOS UNIDOS,1931","","","JD AMERICA","01427-002",3550308,"SAO PAULO","SP","22/02/2013","11","40033001","28/12/2021"
0,7329,66,"BANCO DO BRASIL S.A.","Banco Múltiplo","05811","ESTILO SANTO AMARO","R.MARECHAL DEODORO,440","","","STO AMARO","04738-000",3550308,"SAO PAULO","SP","18/07/2014","11","40033001","28/12/2021"
0,7331,80,"BANCO DO BRASIL S.A.","Banco Múltiplo","05813","ESTILO VILA CARRAO","AV.CONSELHEIRO CARRAO,2411","","2.ANDAR","VL CARRAO","03402-002",3550308,"SAO PAULO","SP","14/11/2013","11","40033001","28/12/2021"
0,7333,42,"BANCO DO BRASIL S.A.","Banco Múltiplo","08413","ESTILO ACLIMACAO","AV LINS DE VASCONCELOS,196","","2.ANDAR","CAMBUCI","01538-000",3550308,"SAO PAULO","SP","22/02/2013","11","40033001","28/12/2021"
0,7417,95,"BANCO DO BRASIL S.A.","Banco Múltiplo","08260","ESCR.EXC.PENHA","AV PENHA DE FRANCA,549","","1º ANDAR","P FRANCA","03606-010",3550308,"SAO PAULO","SP","19/01/2017","11","40033001","28/12/2021"
0,7344,3,"BANCO DO BRASIL S.A.","Banco Múltiplo","08529","ESTILO PCA.S.ROMERO","PCA.SILVIO ROMER0,220/224","","","C M CEU","03323-000",3550308,"SAO PAULO","SP","15/03/2013","11","40033001","28/12/2021"
0,7389,5,"BANCO DO BRASIL S.A.","Banco Múltiplo","08480","ESTILO PINHEIROS","R.DOS PINHEIROS,1492","","","PINHEIROS","05422-002",3550308,"SAO PAULO","SP","13/12/2013","11","40033001","28/12/2021"
0,7416,4,"BANCO DO BRASIL S.A.","Banco Múltiplo","08533","ESTILO CAPITAL","AV INDIANOPOLIS, 546","","","INDIANOPOLIS","04062-000",3550308,"SAO PAULO","SP","15/04/2016","11","40033001","28/12/2021"
0,7383,1,"BANCO DO BRASIL S.A.","Banco Múltiplo","05806","ESTILO BOM RETIRO","R.JULIO CONCEICAO,438","","1.ANDAR","B RETIRO","01126-000",3550308,"SAO PAULO","SP","18/07/2014","11","40033001","28/12/2021"
0,7384,92,"BANCO DO BRASIL S.A.","Banco Múltiplo","08530","ESTILO PENHA FRANCA","AV.AMADOR BUENO DA VEIGA,1516","","","P FRANCA","03636-100",3550308,"SAO PAULO","SP","14/03/2014","11","45729812","28/12/2021"
0,7385,73,"BANCO DO BRASIL S.A.","Banco Múltiplo","05814","ESTILO REBOUCAS-SP","AV BRIGADEIRO FARIA LIMA, 1461","","LOJA 01 E 02","JD PAULISTANO","01452-002",3550308,"SAO PAULO","SP","13/12/2013","11","40033001","28/12/2021"
0,7441,15,"BANCO DO BRASIL S.A.","Banco Múltiplo","08492","ESTILO ITAIM BIBI","R.JOAQUIM FLORIANO,666","","","I BIBI","04534-002",3550308,"SAO PAULO","SP","21/11/2014","11","40033001","28/12/2021"
0,7442,4,"BANCO DO BRASIL S.A.","Banco Múltiplo","08507","ESTILO JD PAULISTANO","AL.GABRIEL MONTEIRO DA SILVA,2032","","","JD AMERICA","01442-001",3550308,"SAO PAULO","SP","21/11/2014","11","40033001","28/12/2021"
0,7419,57,"BANCO DO BRASIL S.A.","Banco Múltiplo","08528","ESTILO FREGUESIA","AV SANTA MARINA, 2618","","PAVIMENTO SUPERIOR","VL ALBERTINA","02732-040",3550308,"SAO PAULO","SP","15/04/2016","11","30669693","28/12/2021"
0,7420,90,"BANCO DO BRASIL S.A.","Banco Múltiplo","08534","ESTILO ITAQUERA","AV ITAQUERA, 8388","","","VL CARMOSINA","08295-001",3550308,"SAO PAULO","SP","15/04/2016","11","30669693","28/12/2021"
0,7421,71,"BANCO DO BRASIL S.A.","Banco Múltiplo","08469","ESTILO BUTANTA","AV.PROFESSOR FRANCISCO MORATO,1214","","","BUTANTA","05512-100",3550308,"SAO PAULO","SP","11/12/2015","11","40033001","28/12/2021"
0,7492,65,"BANCO DO BRASIL S.A.","Banco Múltiplo","04796","GECEX SAO PAULO I","R SAO BENTO,465","","5 E 7 ANDAR","CENTRO","01011-100",3550308,"SAO PAULO","SP","16/01/2015","11","42973040","28/12/2021"
0,7476,45,"BANCO DO BRASIL S.A.","Banco Múltiplo","08536","ESTILO RUA J.TAVORA","R.JOAQUIM TAVORA,505","","1.ANDAR","VL MARIANA","04015-001",3550308,"SAO PAULO","SP","12/09/2014","11","40033001","28/12/2021"
0,7484,55,"BANCO DO BRASIL S.A.","Banco Múltiplo","08460","ESTILO BERRINI","AV.ENG.LUIZ CARLOS BERRINI,559/563","","","C MONCOES","04571-010",3550308,"SAO PAULO","SP","15/04/2016","11","40033001","28/12/2021"
3502968,1,4,"PI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","Sociedade Distribuidora de TVM","null","MATRIZ","RUA JOÃO BRÍCOLA","","16º E 17º ANDARES","CENTRO HISTÓRICO SÃO PAULO","01014-900",3550308,"SAO PAULO","SP","21/08/2009","11","21331767","28/12/2021"
0,7541,88,"BANCO DO BRASIL S.A.","Banco Múltiplo","08256","ESCR.EXC.STO AMARO","R  PAULO EIRO,471","","5°ANDAR - ALA EXCLUSIVO","STO AMARO","04752-010",3550308,"SAO PAULO","SP","09/12/2016","11","40033001","28/12/2021"
0,7604,4,"BANCO DO BRASIL S.A.","Banco Múltiplo","09205","ESCR.EXC.PREF.SP2","RUA VERBO DIVINO, 1830","","3.ANDAR - SALA EXCLUSIVO 11","CH STO ANTONIO (Z SUL)","04719-907",3550308,"SAO PAULO","SP","05/01/2018","11","40033001","28/12/2021"
0,7606,68,"BANCO DO BRASIL S.A.","Banco Múltiplo","09204","ESCR.EXC.PREF.SP1","RUA VERBO DIVINO, 1830","","3º ANDAR - SALA EXCLUSIVO 10","CH STO ANTONIO (Z SUL)","04719-907",3550308,"SAO PAULO","SP","21/11/2017","11","40033001","28/12/2021"
208,23,16,"BRB - BANCO DE BRASILIA S.A.","Banco Múltiplo","00023","SAO PAULO","RUA JOSE BONIFACIO, NRO 186,192","","","SE - CENTRO","01003-000",3550308,"SAO PAULO","SP","29/09/1977","11","31052135","28/12/2021"
336036,1,40,"COINVALORES CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA.","Sociedade Corretora de TVM","null","MATRIZ","AV. BRIGADEIRO FARIA LIMA, 1.461","","10º ANDAR - TORRE SUL","PINHEIROS","01451-904",3550308,"SAO PAULO","SP","02/01/1995","11","31060151","28/12/2021"
60746948,8526,23,"BANCO BRADESCO S.A.","Banco Múltiplo","03627","WEALTH   URB  SAO PAULO  SP","AVENIDA PAULISTA","1450","8º ANDAR, SALA 1","BELA VISTA","01310-100",3550308,"SAO PAULO","SP","10/10/2016","null","null","28/12/2021"
360305,4142,60,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04142","NOSSA SENHORA SABARA, SP","AVENIDA NOSSA SENHORA DO SABARA NUM 705","","","VILA SOFIA","04685-002",3550308,"SAO PAULO","SP","18/05/1999","11","35033250","28/12/2021"
360305,4154,1,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04154","SHOPPING INTERLAR ARICANDUVA, SP","AVENIDA ARICANDUVA NUM 5555 LOJA 120","","","VILA MATILDE","03527-904",3550308,"SAO PAULO","SP","18/05/1999","11","69578511","28/12/2021"
30306294,15,40,"BANCO BTG PACTUAL S.A.","Banco Múltiplo","00025","ZOOP","AVENIDA BRIGADEIRO FARIA LIMA","2018","12º ANDAR","ITAIM BIBI","01425-010",3550308,"SAO PAULO","SP","07/08/2020","11","3383","28/12/2021"
30306294,14,60,"BANCO BTG PACTUAL S.A.","Banco Múltiplo","00008","ALIPAY","AVENIDA BRIGADEIRO FARIA LIMA","3064","12º ANDAR","ITAIM BIBI","04538-133",3550308,"SAO PAULO","SP","27/08/2020","11","3383","28/12/2021"
1858774,1,10,"BANCO BV S.A.","Banco Múltiplo","null","MATRIZ","AVENIDA DAS NAÇÕES UNIDAS","14401","TORRE A, 12º ANDAR, PARTE","VILA GERTRUDES","04794-000",3550308,"SAO PAULO","SP","31/08/2018","null","null","28/12/2021"
360305,4677,3,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04677","AV CELSO GARCIA, SP","AVENIDA CELSO GARCIA NUM 151/157","","","BRAS","03015-000",3550308,"SAO PAULO","SP","30/01/2013","11","20816300","28/12/2021"
360305,237,40,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","00237","PORTO GERAL, SP","RUA BOA VISTA, NUM 304","","00360305","CENTRO","01014-000",3550308,"SAO PAULO","SP","20/03/1957","11","35031250","28/12/2021"
60701190,1625,3,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02977","SP/JARDINS","RUA PAMPLONA N. 1.109","","","JARDIM PAULISTA","01405-001",3550308,"SAO PAULO","SP","14/08/1998","11","30034828","28/12/2021"
60701190,1658,71,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02999","SP/ALAMEDA FRANCA","ALAMEDA FRANCA, 1203","","","JARDIM PAULISTA","01422-000",3550308,"SAO PAULO","SP","12/04/1999","11","30034828","28/12/2021"
60701190,2090,89,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03004","PERSONNALITÉ INDIANÓPOLIS","AV. AÇOCÊ, 508","","","INDIANÓPOLIS","04075-023",3550308,"SAO PAULO","SP","17/03/2003","11","30034828","28/12/2021"
60701190,2303,63,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","05198","PERSONNALITÉ/CAMPO BELO (SP)","AV. VEREADOR JOSÉ DINIZ, 3346/3362","","","SANTO AMARO","04604-006",3550308,"SAO PAULO","SP","14/09/2004","11","30034828","28/12/2021"
60701190,2771,65,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","05589","SP/VILA ANASTÁCIO","RUA CONSELHEIRO RIBAS, 459","","","VILA ANASTÁCIO","05093-060",3550308,"SAO PAULO","SP","07/06/2006","11","30034828","28/12/2021"
60701190,3542,59,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","08577","SP / NOVA BELA VISTA","AV. PAULISTA, 1.337/1.343","","LOJA 01, PARTE","BELA VISTA","01311-200",3550308,"SAO PAULO","SP","19/10/2009","11","30034828","28/12/2021"
360305,4713,1,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04713","AV VEREADOR ABEL FERREIRA, SP","AVENIDA VEREADOR ABEL FERREIRA NUM 110","","","VILA REGENTE FEIJO","03340-000",3550308,"SAO PAULO","SP","27/03/2013","11","20764900","28/12/2021"
360305,4717,35,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04717","PARQUE BOTURUSSU, SP","AVENIDA SAO MIGUEL NUM 5757","","","VILA NORMA","08070-002",3550308,"SAO PAULO","SP","30/07/2013","11","20403300","28/12/2021"
34831910,1,38,"BULLLA SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.","Sociedade de Empréstimo entre Pessoas","null","MATRIZ","RUA GOMES DE CARVALHO, 1666","","14º ANDAR, CONJUNTO 143 B","VILA OLIMPIA","04547-006",3550308,"SAO PAULO","SP","01/11/2019","11","38467998","28/12/2021"
90400888,656,0,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00564","001 0564 PCA PADRE ALEIXO-SP-SP","AV MAL TITO","687","701","SAO MIGUEL PAULISTA","08011-090",3550308,"SAO PAULO","SP","31/08/2006","11","61375400","28/12/2021"
35977097,1,71,"UP.P SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.","Sociedade de Empréstimo entre Pessoas","null","MATRIZ","RUA SAO TOME","","CONJ 111 A 113","VILA OLIMPIA","04551-080",3550308,"SAO PAULO","SP","13/01/2020","11","31360655","28/12/2021"
7437241,1,41,"WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA","Sociedade Distribuidora de TVM","null","MATRIZ","AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK","1309","1455  15 ANDAR","ITAIM BIBI","04543-011",3550308,"SAO PAULO","SP","01/10/2008","11","34785221","28/12/2021"
60701190,2776,70,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","05585","SP/RUA GUAIAÚNA","RUA GUAIAÚNA, 280/282","","","GUAIAÚNA","03631-000",3550308,"SAO PAULO","SP","02/03/2006","11","30034828","28/12/2021"
360305,5304,13,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03396","USP, SP","AV PROFESSOR LUCIANO GUALBERTO NUM S/N","","PCA DOS BANCOS","BUTANTA","05508-010",3550308,"SAO PAULO","SP","14/12/2016","11","30387750","28/12/2021"
360305,4074,84,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04074","MANDAQUI, SP","AVENIDA ZUMKELLER, NUM 171","","","PARQUE MANDAQUI","02420-000",3550308,"SAO PAULO","SP","18/05/1999","11","35032250","28/12/2021"
60701190,4544,74,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","09385","PERSONNALITE OSC FREIRE","R OSCAR FREIRE, 553","","E 561","CERQUEIRA CESAR","01426-001",3550308,"SAO PAULO","SP","21/11/2011","11","30034828","28/12/2021"
360305,3582,54,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03582","PARADA DE TAIPAS, SP","AVENIDA RAIMUNDO PEREIRA DE MAGALHAES","1465","LOJA 1048","JARDIM MARILU","02989-095",3550308,"SAO PAULO","SP","27/12/2011","11","39447000","28/12/2021"
60701190,3539,53,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","08706","SP/NOVA VILA MATILDE","RUA DONA MATILDE, 552","","PARTE","VILA MATILDE","03512-000",3550308,"SAO PAULO","SP","17/08/2009","11","30034828","28/12/2021"
60701190,3815,74,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","08105","SP/CONSELHEIRO CARRÃO","AVENIDA CONSELHEIRO CARRÃO, Nº 2166","","PARTE","VILA CARRÃO","03402-002",3550308,"SAO PAULO","SP","19/10/2009","11","30034828","28/12/2021"
61384004,1,5,"AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.","Sociedade Distribuidora de TVM","null","MATRIZ","AV. BRIGADEIRO FARIA LIMA,","","2 ANDAR - CJ. 21","JARDIM PAULISTANO","01451-001",3550308,"SAO PAULO","SP","05/09/1989","11","30354141","28/12/2021"
60746948,1735,64,"BANCO BRADESCO S.A.","Banco Múltiplo","01495","ERMELINO MATARAZZO,URB.SAO PAULO, SP","AV. PARANAGUÁ","","","VILA PARANAGUÁ","03806-010",3550308,"SAO PAULO","SP","25/03/1985","11","69436855","28/12/2021"
360305,1652,94,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01652","HIGIENOPOLIS, SP","RUA DOUTOR VEIGA FILHO, NUM 35","","","HIGIENOPOLIS","01229-001",3550308,"SAO PAULO","SP","28/06/1982","11","34759800","28/12/2021"
15489568,1,95,"INTRADER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA","Sociedade Distribuidora de TVM","null","MATRIZ","RUA JOAQUIM FLORIANO","466","5º ANDAR","ITAIM BIBI","04534-004",3550308,"SAO PAULO","SP","02/07/2012","11","30450017","28/12/2021"
360305,245,50,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","00245","VILLA LOBOS, SP","AVENIDA DOUTOR GASTAO VIDIGAL NUM 1437","","","VILA LEOPOLDINA","05314-000",3550308,"SAO PAULO","SP","06/10/1967","11","35214300","28/12/2021"
60701190,2990,53,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07055","PERSONNALITÉ PAULIST1000","AV. PAULISTA, 1000","","PARTE","BELA VISTA","01310-100",3550308,"SAO PAULO","SP","11/06/2007","11","30034828","28/12/2021"
360305,1087,38,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01087","HEITOR PENTEADO, SP","RUA HEITOR PENTEADO NUM 1010","","","VILA MADALENA","05438-100",3550308,"SAO PAULO","SP","17/07/1981","11","35214600","28/12/2021"
61186680,1,74,"BANCO BMG S.A.","Banco Múltiplo","00001","MATRIZ","AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK","1830","10 AO 14 ANDAR","ITAIM BIBI","04543-000",3550308,"SAO PAULO","SP","05/09/2013","31","2903000","28/12/2021"
360305,3291,57,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03291","CORIFEU DE AZEVEDO MARQUES, SP","AVENIDA CORIFEU DE AZEVEDO MARQUES","004070","LOJA 3","BUTANTA","05582-001",3550308,"SAO PAULO","SP","04/06/2007","11","37576350","28/12/2021"
360305,1597,23,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01597","CLINICAS, SP","RUA TEODORO SAMPAIO NUM 429","","","JARDIM AMERICA","05405-000",3550308,"SAO PAULO","SP","01/06/1989","11","35211700","28/12/2021"
360305,1617,1,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01617","VIEIRA DE MORAES, SP","RUA VIEIRA DE MORAIS NUM 900","","","CAMPO BELO","04617-002",3550308,"SAO PAULO","SP","01/06/1989","11","33210700","28/12/2021"
360305,5023,98,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","00261","M BOI MIRIM, SP","ESTRADA DO M BOI MIRIM NUM 909/913","","SANTO AMARO","JARDIM DAS FLORES","04905-020",3550308,"SAO PAULO","SP","21/01/2013","11","55148350","28/12/2021"
360305,5050,60,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01531","AV CASPER LIBERO, SP","AVENIDA CASPER LIBERO NUM 63,71","","","CENTRO","01033-001",3550308,"SAO PAULO","SP","07/03/2014","11","34752574","28/12/2021"
360305,5014,5,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","02472","CURSINO, SP","AVENIDA DO CURSINO NUM 2957","","","SAUDE","04133-300",3550308,"SAO PAULO","SP","15/12/2014","11","50677800","28/12/2021"
360305,3217,68,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03217","SILVA TELES, SP","RUA SILVA TELES, 60","","","PARI","03026-000",3550308,"SAO PAULO","SP","09/11/2006","11","31168100","28/12/2021"
34829992,1,86,"REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","Sociedade Distribuidora de TVM","null","MATRIZ","AVENIDA BRIGADEIRO FARIA LIMA, Nº 2.277","","CONJUNTO 1702","JARDIM PAULISTANO","01452-000",3550308,"SAO PAULO","SP","09/01/2020","11","35046800","28/12/2021"
60701190,563,12,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00709","S.PAULO/SERRA DE BRAGANCA","RUA SERRA DE BRAGANCA, 1856","","","CENTRO","03318-000",3550308,"SAO PAULO","SP","14/10/1966","11","30034828","28/12/2021"
60701190,643,31,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00593","SAO PAULO/JOAO MENDES","RUA RIACHUELO, 33","","","CENTRO","01007-000",3550308,"SAO PAULO","SP","24/01/1963","11","30034828","28/12/2021"
60701190,263,24,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00186","SAO PAULO/HIGIENOPOLIS","AV. HIGIENOPOLIS 462","","","HIGIENOPOLIS","01238-000",3550308,"SAO PAULO","SP","04/04/1955","11","30034828","28/12/2021"
60701190,1678,15,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03756","PERSONNALITE HIGIENOPOLIS","AV. HIGIENOPOLIS, 462","","","HIGIENOPOLIS","00000-000",3550308,"SAO PAULO","SP","30/04/1999","11","30034828","28/12/2021"
60701190,3408,94,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","09107","SP/NOVA SILVA BUENO","RUA SILVA BUENO, Nº 1999","","PARTE","IPIRANGA","04208-052",3550308,"SAO PAULO","SP","19/10/2009","11","30034828","28/12/2021"
60701190,3494,17,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","08170","SP/BERNARDINO DE CAMPOS","AV. BERNARDINO DE CAMPOS, 98","","PARTE","PARAÍSO","04004-040",3550308,"SAO PAULO","SP","19/10/2009","11","30034828","28/12/2021"
62063177,1,94,"SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL","Sociedade de Arrendamento Mercantil","null","MATRIZ","AVENIDA PAULISTA","1450","8º ANDAR, SALA 1","BELA VISTA","01310-930",3550308,"SAO PAULO","SP","03/07/2017","11","46345443","28/12/2021"
