address;lon;lat
Praça do Patriarca 84, Sé, São Paulo, 01002-010;-46.63629998761988;-23.547310011250573
Avenida dos Campanellas 60, Itaquera, São Paulo, 08220-830;-46.47398996468354;-23.536400000348877
Avenida Angélica 669, Santa Cecília, São Paulo, 01228-000;-46.654809995859296;-23.538669987366845
Avenida Ibirapuera 1983, Moema, São Paulo, 04029-100;-46.66046995979755;-23.602210010216666
Avenida Santa Marina 2618, Freguesia do Ó, São Paulo, 02732-040;-46.69456997266718;-23.50186999584635
Rua Maria Cândida 827, Vila Guilherme, São Paulo, 02071-011;-46.60688998485304;-23.50441000587513
Rua Joaquim Floriano 608, Itaim Bibi, São Paulo, 04534-002;-46.67584002328843;-23.584810017414767
Avenida Brigadeiro Luís Antônio 557, República, São Paulo, 01318-000;-46.639089987910864;-23.555209996902946
Avenida Celso Garcia 4014, Tatuapé, São Paulo, 03063-000;-46.57352003575002;-23.53577999097098
Avenida Guilherme Cotching 1819, Vila Maria, São Paulo, 02113-017;-46.586449959588435;-23.514029999968614
Rua dos Jequitibás 201, Jabaquara, São Paulo, 05263-030;-46.64221995819463;-23.646560001022436
Rua Ribeirão Vermelho 4, Pirituba, São Paulo, 05170-000;-46.742784783568254;-23.48404009844111
Avenida Lins de Vasconcelos 196, Cambuci, São Paulo, 01537-000;-46.62129001068942;-23.565020008741428
Rua Antônio de Barros 1500, Tatuapé, São Paulo, 03401-001;-46.55668003789927;-23.5433799883087
Avenida Interlagos 6720, Socorro, São Paulo, 04777-000;-46.70250045651379;-23.70494049175901
Avenida Imirim 1500, Santana, São Paulo, 02464-200;-46.64847998258122;-23.49275999865158
Avenida Sapopemba 8287, Sapopemba, São Paulo, 03988-010;-46.52045999025947;-23.598439997806423
Rua Domingos de Morais 2285, Vila Mariana, São Paulo, 04036-100;-46.636409958189546;-23.596300014106703
Rua Américo Salvador Novelli 169, Itaquera, São Paulo, 08210-090;-46.45585001746932;-23.540320006916446
Avenida Parada Pinto 787, Cachoeirinha, São Paulo, 02611-003;-46.66265000899446;-23.468970020054357
Rua Domingos de Morais 438, Vila Mariana, São Paulo, 04010-000;-46.63935996901213;-23.5810499794693
Rua Ibitirama 106, Vila Prudente, São Paulo, 03134-000;-46.58525000632986;-23.582749997071346
Avenida Sumaré 888, Perdizes, São Paulo, 05016-110;-46.67459003006786;-23.537959998258373
Avenida Jabaquara 424, Saúde, São Paulo, 04045-010;-46.637930016330415;-23.607749987210966
Rua Bom Pastor 169, Ipiranga, São Paulo, 04203-050;-46.60861003520367;-23.57756000644413
Avenida Bernardino de Campos 250, Vila Mariana, São Paulo, 04004-100;-46.64178934084608;-23.5752347620155
Avenida Angélica 1931, Consolação, São Paulo, 01227-200;-46.65937000264384;-23.549380006058783
Avenida Conselheiro Carrão 2411, Carrão, São Paulo, 03403-002;-46.538310007442874;-23.548139987303003
Avenida Professor Celestino Bourroul 1013, Limão, São Paulo, 02710-001;-46.67302001578409;-23.504870004721397
Rua Barão de Duprat 157, Sé, São Paulo, 01023-000;-46.63107001531452;-23.542839984196632
Rua Júlio Conceição 438, Bom Retiro, São Paulo, 01126-001;-46.64052999887639;-23.526840020682116
Rua Galvão Bueno 218, Liberdade, São Paulo, 01506-000;-46.63523003767955;-23.557479983920928
Rua Herval 313, Belém, São Paulo, 03062-000;-46.59221000345062;-23.541780008721062
Rua Botucatu 720, Vila Mariana, São Paulo, 04023-062;-46.64276000421623;-23.59796998258585
Avenida Tucuruvi 469, Tucuruvi, São Paulo, 02305-001;-46.60715996595434;-23.48002000873909
Avenida Doutor Guilherme Dumont Vilares 1210, Vila Sônia, São Paulo, 05640-002;-46.741139994348;-23.614359997964627
Avenida Aricanduva 5555, Cidade Líder, São Paulo, 03527-000;-46.507933390203775;-23.563978626525035
Rua Vieira de Morais 420, Campo Belo, São Paulo, 04617-011;-46.67666002487607;-23.618340018958946
Avenida Maria Coelho de Aguiar 215, Jardim São Luís, São Paulo, 05805-000;-46.73164002910798;-23.64838000556844
Avenida Marechal Tito 4136, Itaim Paulista, São Paulo, 08115-000;-46.404299971835826;-23.49553998256826
Avenida Santa Catarina 1772, Jabaquara, São Paulo, 04378-100;-46.66081001360939;-23.65023999179259
Avenida Doutor Cardoso de Melo 1308, Itaim Bibi, São Paulo, 04548-004;-46.68615001565132;-23.5976699942712
Avenida Paulista 542, Bela Vista, São Paulo, 01310-000;-46.64837998647633;-23.567840016245768
Rua São Silvestre 450, Sacomã, São Paulo, 04255-080;-46.59378999219919;-23.62353998405092
Avenida Brigadeiro Faria Lima 2018, Pinheiros, São Paulo, 01451-000;-46.688582403921274;-23.5748683135238
Rua Fidêncio Ramos 100, Itaim Bibi, São Paulo, 04551-010;-46.68481000079066;-23.59445000234733
Rua Augusta, Jardim Paulista, São Paulo, 01413-100;-46.66701489354862;-23.564621234212087
Avenida Giovanni Gronchi 5340, Vila Andrade, São Paulo, 05724-002;-46.73453002550386;-23.625589988020053
Rua da Consolação 1, República, São Paulo, 01301-000;-46.64151998546046;-23.54793002062847
Avenida Paulista 2064, Consolação, São Paulo, 01310-200;-46.6595699948536;-23.558399981613462
Rua Olimpíadas 360, Itaim Bibi, São Paulo, 04551-000;-46.68614679915804;-23.595769995783918
Rua Domingos Sérgio dos Anjos, São Domingos, São Paulo, 05136-170;-46.750730458135315;-23.500991149608126
Avenida Brigadeiro Faria Lima, Itaim Bibi, São Paulo, 01451-000;-46.68392745934795;-23.58310405471923
Avenida Escola Politécnica, Rio Pequeno, São Paulo, 05350-000;-46.75849126689488;-23.568845812047403
Rua Teodoro Sampaio 745, Jardim Paulista, São Paulo, 05406-000;-46.67733996486169;-23.55755998918673
Avenida Brigadeiro Faria Lima 1384, Pinheiros, São Paulo, 01451-001;-46.69176002344665;-23.56988000384061
Rua Estados Unidos 1898, Jardim Paulista, São Paulo, 01427-002;-46.671689975388205;-23.56433001047202
Avenida João Dias 1669, Santo Amaro, São Paulo, 04723-002;-46.716529972253625;-23.645130006431202
Avenida Brigadeiro Faria Lima, Itaim Bibi, São Paulo, 04538-133;-46.68344991127189;-23.58356995674948
Rua Joaquim Floriano 466, Itaim Bibi, São Paulo, 04534-002;-46.67459003006786;-23.584459989138168
Alameda Santos 2477, Jardim Paulista, São Paulo, 01419-002;-46.66341997062014;-23.557299982550234
Rua Domingos de Morais 2564, Vila Mariana, São Paulo, 04036-100;-46.63674003753658;-23.598710020817222
Avenida Brigadeiro Faria Lima 1, Itaim Bibi, São Paulo, 04538-133;-46.68152513821743;-23.58938823817543
Rua Brigadeiro Gavião Peixoto 158, Lapa, São Paulo, 05078-000;-46.71158003933337;-23.525209991971593
Avenida Brasil 67, Jardim Paulista, São Paulo, 01431-000;-46.66210996297286;-23.57892001214387
Avenida Paes de Barros 2, Móoca, São Paulo, 03114-000;-46.600255681509225;-23.555534113569355
Avenida Brigadeiro Faria Lima, Itaim Bibi, São Paulo, 04538-132;-46.68227378111244;-23.587956396220477
Via Anchieta 1558, Sacomã, São Paulo, 04246-002;-46.601420038659796;-23.615290012031465
Avenida Presidente Juscelino Kubitschek 53, Itaim Bibi, São Paulo, 04543-010;-46.67104170367377;-23.585586207624747
Rua Pamplona 1129, Jardim Paulista, São Paulo, 01405-200;-46.65700001952098;-23.567189999654516
Rua Cardeal Arcoverde, Pinheiros, São Paulo, 05407-003;-46.69212848027761;-23.563896747465858
Avenida Brigadeiro Faria Lima 2587, Pinheiros, São Paulo, 01452-000;-46.685430010168545;-23.57912000435364
Avenida dos Remédios 844, Jaguara, São Paulo, 05107-001;-46.75305998267282;-23.517019992469358
Rua Emília Marengo 1053, Tatuapé, São Paulo, 03336-000;-46.557329970671475;-23.555250020490604
Avenida Brigadeiro Faria Lima, Itaim Bibi, São Paulo, 04538-132;-46.68227378111244;-23.587956396220477
Rua São Bento, Sé, São Paulo, 01011-100;-46.634222432043174;-23.544486522054495
Avenida Paulista 1450, Bela Vista, São Paulo, 01310-100;-46.65516002413591;-23.5623499953944
Rua Alexandre Dumas 1232, Santo Amaro, São Paulo, 04717-002;-46.702990013502074;-23.63260999956755
Avenida Professor Francisco Morato, Butantã, São Paulo, 05513-100;-46.71069545320474;-23.57972457489938
Rua Quinze de Novembro 212, Sé, São Paulo, 01013-001;-46.63413997117158;-23.546939992134895
Rua Direita 200, Sé, São Paulo, 01002-001;-46.63547001156746;-23.548260016156476
Avenida Santo Amaro 7123, Santo Amaro, São Paulo, 04701-200;-46.6996799999381;-23.64286999387801
Avenida da Aclimação 651, Liberdade, São Paulo, 01531-000;-46.63301000680448;-23.572130000019513
Rua Doutor Cândido Espinheira 560, Barra Funda, São Paulo, 05004-000;-46.66525996600524;-23.532390014050705
Avenida Sapopemba, Sapopemba, São Paulo, 03988-000;-46.50858944436671;-23.6053427382475
Avenida Engenheiro Luís Carlos Berrini 1376, Itaim Bibi, São Paulo, 04571-000;-46.69435003152785;-23.608790013756973
Rua Bom Pastor, Ipiranga, São Paulo, 04203-001;-46.60738427271597;-23.587349279616703
Avenida Brigadeiro Faria Lima, Pinheiros, São Paulo, 01452-000;-46.68775988588472;-23.575614964857515
Alameda Barão de Piracicaba 618, Santa Cecília, São Paulo, 01216-012;-46.64535998676223;-23.530650014770515
Avenida Brigadeiro Faria Lima 3064, Itaim Bibi, São Paulo, 01451-000;-46.684069962559306;-23.583290001183414
Avenida das Nações Unidas 12995, Itaim Bibi, São Paulo, 04578-000;-46.696765255312975;-23.60617211034828
Praça da Sé, Sé, São Paulo, 01001-001;-46.633848301799034;-23.549627337702802
Avenida Sapopemba 1, Água Rasa, São Paulo, 03345-000;-46.57732199836262;-23.557891890323024
Avenida Paulista 1708, Bela Vista, São Paulo, 01310-200;-46.65710001562587;-23.56059000527513
Rua Silva Bueno 2104, Ipiranga, São Paulo, 04208-002;-46.60084001096004;-23.597120015694344
Avenida da Liberdade 151, Sé, São Paulo, 01502-000;-46.63521000493094;-23.554339997262858
Avenida Francisco Matarazzo, Barra Funda, São Paulo, 05001-000;-46.66834492546896;-23.52944494855099
Avenida Brigadeiro Faria Lima 1384, Pinheiros, São Paulo, 01451-001;-46.69176002344665;-23.56988000384061
Avenida Brigadeiro Faria Lima 1663, Pinheiros, São Paulo, 01452-001;-46.68999001695309;-23.571850002543925
Avenida Academia de São Paulo, Itaim Paulista, São Paulo, 08121-400;-46.383588349112145;-23.503786963384037
Estrada do Campo Limpo, Capão Redondo, São Paulo, 05777-001;-46.75676772718686;-23.648561486635632
Rua Álvares Penteado 75, Sé, São Paulo, 01012-001;-46.63475000608469;-23.547920004254166
Alameda Gabriel Monteiro da Silva, Jardim Paulista, São Paulo, 01442-000;-46.67608984810565;-23.56469987516835
Avenida Paulista 1450, Bela Vista, São Paulo, 01310-100;-46.65516002413591;-23.5623499953944
Avenida Brigadeiro Faria Lima 3900, Itaim Bibi, São Paulo, 04538-132;-46.681769968327956;-23.59020000025174
05866-120, Capão Redondo, São Paulo;-46.77427558443614;-23.67597769988554
Rua dos Macunis 56, Pinheiros, São Paulo, 05444-000;-46.69570999531808;-23.559559995103427
Praça Doutor Sampaio Vidal, Vila Formosa, São Paulo, 03356-060;-46.540425372964805;-23.567258875776968
Avenida Magalhães de Castro 4800, Morumbi, São Paulo, 05502-001;-46.69780002287487;-23.601360001415642
Rua Doutor Renato Paes de Barros 1017, Itaim Bibi, São Paulo, 04530-001;-46.67223999587458;-23.58765999022296
Rua Domingos Sérgio dos Anjos, São Domingos, São Paulo, 05136-170;-46.750730458135315;-23.500991149608126
Rua Domingos Sérgio dos Anjos, São Domingos, São Paulo, 05136-170;-46.750730458135315;-23.500991149608126
Avenida Brigadeiro Faria Lima 3064, Itaim Bibi, São Paulo, 01451-000;-46.684069962559306;-23.583290001183414
Rua São Caetano 561, Bom Retiro, São Paulo, 01104-000;-46.6276299984323;-23.53528001044657
Avenida Brigadeiro Faria Lima 1384, Pinheiros, São Paulo, 01451-001;-46.69176002344665;-23.56988000384061
Avenida Brigadeiro Faria Lima 2391, Pinheiros, São Paulo, 01452-000;-46.686410022287816;-23.577690009762392
Avenida Nova Cantareira 2, Santana, São Paulo, 02330-000;-46.62405326525647;-23.48897425079064
Rua Tutóia 1160, Moema, São Paulo, 04007-005;-46.65012996022131;-23.580840012794752
Avenida Washington Luís, Campo Belo, São Paulo, 04626-001;-46.66838333697674;-23.630087318184643
Avenida Paulista 2028, Consolação, São Paulo, 01310-200;-46.659339995430486;-23.558639997410893
Avenida Amador Bueno da Veiga 1959, Penha, São Paulo, 03635-001;-46.52706995910364;-23.52176000062458
Avenida Brigadeiro Faria Lima, Pinheiros, São Paulo, 01452-001;-46.689067185559;-23.57352032285836
Avenida Rangel Pestana 1372, Brás, São Paulo, 03002-000;-46.621145770452756;-23.54565475277287
Avenida Santo Amaro 919, Moema, São Paulo, 04505-001;-46.67256999140258;-23.59202997926252
Estrada de Itapecerica 3615, Capão Redondo, São Paulo, 05835-005;-46.76378154196518;-23.65712263309794
Rua José Ramon Urtiza 975, Vila Andrade, São Paulo, 05717-270;-46.728969973851434;-23.633540013634388
Rua Flores do Piauí 70, Itaquera, São Paulo, 08210-200;-46.45530604431416;-23.53871827042034
Rua Maria Cândida 554, Vila Guilherme, São Paulo, 02071-001;-46.60959954123301;-23.50322953817978
Largo São José do Belém, Belém, São Paulo, 03057-040;-46.594788392432285;-23.541062976822968
Rua Guaiaúna 102, Penha, São Paulo, 03631-000;-46.552030009474606;-23.52947998490626
Rua Vinte e Cinco de Março 746, Sé, São Paulo, 01021-100;-46.63240636611076;-23.54333465536134
Rua José Otoni 119, São Miguel, São Paulo, 08010-290;-46.43990998456249;-23.49262999533333
Rua Wisard 308, Pinheiros, São Paulo, 05434-080;-46.68999001695309;-23.555439996326086
Avenida Paulista, Bela Vista, São Paulo, 01310-100;-46.652252539180296;-23.56489597391186
Rua Cerro Corá 1711, Alto de Pinheiros, São Paulo, 05061-350;-46.71137996330455;-23.535740009292837
Avenida Presidente Juscelino Kubitschek 2041, Itaim Bibi, São Paulo, 04543-011;-46.69059996804717;-23.5903999924615
Rua José Bochiglieri 48, Cidade Dutra, São Paulo, 04836-000;-46.707720005282994;-23.739919985523414
Avenida Rebouças 3970, Pinheiros, São Paulo, 05401-450;-46.69518000758029;-23.573149993816926
Rua Heitor Penteado, Pinheiros, São Paulo, 05437-001;-46.691249900819386;-23.546094949611508
Avenida Brasil 1612, Jardim Paulista, São Paulo, 01430-001;-46.67256001693781;-23.568580012567608
Estrada de Taipas 745, Jaraguá, São Paulo, 02991-000;-46.73509735987071;-23.44967873494616
Rua Heitor Penteado, Pinheiros, São Paulo, 05437-001;-46.691249900819386;-23.546094949611508
Avenida Santa Catarina 1787, Jabaquara, São Paulo, 04378-300;-46.66066666295175;-23.650078030627384
Praça Isaí Leiner 195, Butantã, São Paulo, 05592-140;-46.74239996203332;-23.576620017912532
Largo do Cambuci 167, Cambuci, São Paulo, 01523-010;-46.620279991356796;-23.56305998450287
Rua Clélia, Lapa, São Paulo, 05042-000;-46.69140450379654;-23.524969976174162
Avenida Sapopemba 13790, São Mateus, São Paulo, 03989-000;-46.47746816360574;-23.61251167961148
Rua Alagoas 300, Consolação, São Paulo, 01242-001;-46.65716003005261;-23.546800014351874
Rua Barão de Jundiaí 212, Lapa, São Paulo, 05073-010;-46.70683001480384;-23.524419997597306
Rua Silva Bueno 1272, Ipiranga, São Paulo, 04208-000;-46.60160997258575;-23.58972998503117
Avenida do Rio Pequeno 1177, Rio Pequeno, São Paulo, 05379-000;-46.755840008499035;-23.568389994822624
Parque Anhangabaú 404, Sé, São Paulo, 01313-001;-46.63599002484045;-23.545160011176563
Rua Tobias Barreto 1027, Belém, São Paulo, 03176-001;-46.5876400222013;-23.54939999689786
Estrada da Colônia 359, Parelheiros, São Paulo, 04892-000;-46.727351339188395;-23.8279683065332
Avenida Interlagos 4300, Socorro, São Paulo, 04660-007;-46.69288908578043;-23.685085451306083
Alameda dos Jurupis 1585, Moema, São Paulo, 04088-005;-46.66629001808644;-23.61137997992867
Avenida Brigadeiro Faria Lima 2157, Pinheiros, São Paulo, 01452-000;-46.68760000108165;-23.575629989418957
Rua Emília Marengo 664, Tatuapé, São Paulo, 03336-000;-46.56098003804729;-23.553999985360534
Avenida Paulista 2026, Consolação, São Paulo, 01310-200;-46.65921996657701;-23.558739993515772
Avenida Paulista 778, Bela Vista, São Paulo, 01310-100;-46.65034001071487;-23.566350007227783
Rua dos Pinheiros 1435, Pinheiros, São Paulo, 05422-012;-46.691639994593174;-23.568079990133683
Rua Borges Lagoa 1080, Vila Mariana, São Paulo, 04038-002;-46.64703997161567;-23.59661999326042
Praça da Liberdade, Sé, São Paulo, 01506-000;-46.63561838429073;-23.555242856759676
Rua Major Diogo 232, República, São Paulo, 01324-001;-46.6433100247026;-23.553229981825325
Rua Doutor Vila Nova 160, Consolação, São Paulo, 01222-020;-46.65040002514161;-23.545230000068074
Rua do Oratório 1342, Móoca, São Paulo, 03116-000;-46.590679970844974;-23.563820013573306
Rua Brás de Arzão 195, Campo Belo, São Paulo, 04625-051;-46.66630996701602;-23.628450019112066
Rua Schiling 590, Vila Leopoldina, São Paulo, 05302-001;-46.72996685806909;-23.531345429626565
Praça Floriano Peixoto, Santo Amaro, São Paulo, 04752-005;-46.70752990371898;-23.652069970803367
Rua Verbo Divino 1356, Santo Amaro, São Paulo, 04719-002;-46.707569969216166;-23.631820005193262
Avenida Deputado Cantídio Sampaio 1080, Brasilândia, São Paulo, 02860-001;-46.677510033677095;-23.467920019043575
Rua Conselheiro Furtado 1363, Liberdade, São Paulo, 01511-001;-46.632359990213246;-23.56510001400723
Rua Joaquim Floriano, Itaim Bibi, São Paulo, 04534-012;-46.67648896469456;-23.585113326034048
Avenida Rio das Pedras 341, Aricanduva, São Paulo, 03453-000;-46.51895996486721;-23.56067998500572
Avenida Brigadeiro Faria Lima, Pinheiros, São Paulo, 01452-001;-46.689400599172835;-23.573013479189672
Rua Henrique Dumont 25, Carrão, São Paulo, 03320-040;-46.55647996187045;-23.543030001941617
Rua Domingos de Morais 716, Vila Mariana, São Paulo, 04010-100;-46.638279960788;-23.582890016763884
Rua Clélia 1030, Lapa, São Paulo, 05042-000;-46.692139975117584;-23.52492999449602
Rua Domingos de Morais 2072, Vila Mariana, São Paulo, 04036-000;-46.636859982571025;-23.59443001150825
Rua Itapeva 782, Bela Vista, São Paulo, 01332-000;-46.6545499892228;-23.562050007079748
Avenida Rio Branco 112, República, São Paulo, 01206-000;-46.638409964106245;-23.541530018458857
Avenida Sapopemba 11817, Sapopemba, São Paulo, 03989-000;-46.4947400365466;-23.612680013111174
Avenida Brigadeiro Faria Lima 1384, Pinheiros, São Paulo, 01451-001;-46.69176002344665;-23.56988000384061
Estrada do Campo Limpo 3000, Campo Limpo, São Paulo, 05777-000;-46.772559977496314;-23.633729989469856
Avenida Brigadeiro Faria Lima, Pinheiros, São Paulo, 01452-001;-46.689067185559;-23.57352032285836
Praça Panamericana 100, Alto de Pinheiros, São Paulo, 05461-000;-46.70810004077299;-23.552940009884978
Avenida Giovanni Gronchi, Morumbi, São Paulo, 05651-002;-46.72528842532465;-23.60306769133638
Avenida das Nações Unidas 14171, Santo Amaro, São Paulo, 04795-100;-46.70109000369027;-23.62189998087561
Avenida das Nações Unidas, Itaim Bibi, São Paulo, 04578-000;-46.6994160096686;-23.616222540829433
Rua Tuiuti 2208, Tatuapé, São Paulo, 03307-005;-46.574640025652315;-23.544930011753422
Rua Conselheiro Nébias 348, República, São Paulo, 01203-000;-46.64249002311496;-23.539439990902054
Estrada de Itapecerica 2611, Capão Redondo, São Paulo, 05835-005;-46.757211433342874;-23.651190986752695
Avenida Doutor Chucri Zaidan 150, Itaim Bibi, São Paulo, 04583-110;-46.69731001681524;-23.617959983468964
Avenida do Cursino 1525, Cursino, São Paulo, 04133-100;-46.617499965530584;-23.61603998281808
Avenida Brigadeiro Faria Lima 3064, Itaim Bibi, São Paulo, 01451-000;-46.684069962559306;-23.583290001183414
Avenida Ipiranga 210, República, São Paulo, 01046-010;-46.64440000739154;-23.545959980015624
Rua Ibitirama 88, Vila Prudente, São Paulo, 03134-000;-46.58529996247279;-23.582639984592163
Rua Pamplona 1370, Jardim Paulista, São Paulo, 01405-002;-46.65878000047931;-23.568739981189708
Rua Tutóia 892, Moema, São Paulo, 04007-004;-46.651239975658825;-23.578389982496574
Estrada do M'Boi Mirim 3993, Jardim Ângela, São Paulo, 04935-090;-46.76775002235908;-23.68266999427354
Avenida Antártica 608, Barra Funda, São Paulo, 05003-020;-46.67630002213471;-23.52873001411963
Rua Anhaia 733, Bom Retiro, São Paulo, 01130-000;-46.64539996844036;-23.524050020391144
Rua Augusta 2938, Jardim Paulista, São Paulo, 01412-100;-46.668408334400425;-23.565891418635715
Rua Fradique Coutinho 377, Pinheiros, São Paulo, 05416-010;-46.68628999343434;-23.56359001415018
Rua Otelo Augusto Ribeiro 132, Guaianases, São Paulo, 08412-000;-46.40992003791496;-23.545130003963195
Alameda Barão de Limeira 966, Santa Cecília, São Paulo, 01202-002;-46.6486499675776;-23.533180008424992
Rua Cardoso de Almeida 211, Barra Funda, São Paulo, 05013-000;-46.664980010439166;-23.5335999836836
Rua Elvira Ferraz, Itaim Bibi, São Paulo, 04552-040;-46.68162496311865;-23.594929522668615
Avenida Presidente Juscelino Kubitschek 53, Itaim Bibi, São Paulo, 04543-010;-46.67104170367377;-23.585586207624747
Rua Frei Caneca 1199, Bela Vista, São Paulo, 01307-003;-46.65740000394052;-23.55735999697697
Avenida das Nações Unidas 14401, Santo Amaro, São Paulo, 04795-100;-46.70430002114935;-23.624489988956825
Avenida São João 725, República, São Paulo, 01035-100;-46.64095001604451;-23.542160002301515
Praça Oswaldo Cruz 113, Vila Mariana, São Paulo, 04004-070;-46.64442468660129;-23.571464115377914
Avenida Pires do Rio 3862, Itaquera, São Paulo, 08240-095;-46.44964003304469;-23.528359995003953
Rua Álvares Penteado, Sé, São Paulo, 01012-000;-46.634967080656935;-23.546733077920944
Rua Deputado Lacerda Franco 300, Pinheiros, São Paulo, 05418-001;-46.690910014645624;-23.56254998760417
Avenida Paulista 1450, Bela Vista, São Paulo, 01310-100;-46.65516002413591;-23.5623499953944
Avenida Brigadeiro Faria Lima 2113, Pinheiros, São Paulo, 01452-001;-46.68785003325337;-23.575319984730015
Avenida Paulista 2300, Consolação, São Paulo, 01310-300;-46.66139004130912;-23.55678998565152
Rua Oscar Freire 1225, Jardim Paulista, São Paulo, 01426-003;-46.67142996875171;-23.561039987747108
Rua Estados Unidos 1240, Jardim Paulista, São Paulo, 01427-001;-46.66671003525457;-23.56827998234344
Avenida Angélica 1, Santa Cecília, São Paulo, 01228-000;-46.653037800730054;-23.53321838813589
Avenida Sumaré 1, Perdizes, São Paulo, 05016-090;-46.67715407964468;-23.53003278535842
Avenida Vila Ema 3840, São Lucas, São Paulo, 03282-001;-46.542889963156966;-23.58929999339827
Rua Verbo Divino, Santo Amaro, São Paulo, 04719-001;-46.702454844169466;-23.634705971191003
Rua dos Italianos 609, Bom Retiro, São Paulo, 01131-000;-46.64397001575864;-23.524680004233815
Alameda Santos 466, Vila Mariana, São Paulo, 01418-000;-46.6486499675776;-23.569470003046774
Avenida Presidente Juscelino Kubitschek 1309, Itaim Bibi, São Paulo, 04543-011;-46.6811710878469;-23.59062659818768
Avenida Brigadeiro Faria Lima 3477, Itaim Bibi, São Paulo, 04538-133;-46.682252633647934;-23.586891127843884
Rua da Graça 183, Bom Retiro, São Paulo, 01125-001;-46.63885001402295;-23.529629979063586
Rua Paula Sousa 73, Sé, São Paulo, 01027-001;-46.63225001964358;-23.53784998577919
Rua George Eastman 213, Morumbi, São Paulo, 05690-000;-46.70365000455811;-23.614689993492647
Avenida Guilherme Cotching 1409, Vila Maria, São Paulo, 02113-015;-46.588950029848576;-23.517130004948527
Rua Santa Cruz 2375, Cursino, São Paulo, 04121-002;-46.61568997735887;-23.602640001849565
Rua Antônio de Barros 356, Tatuapé, São Paulo, 03089-000;-46.559629964902825;-23.533490013113934
Avenida do Cursino 2630, Cursino, São Paulo, 04132-002;-46.61977003636758;-23.624830000859134
Avenida Jabaquara 1182, Saúde, São Paulo, 04045-010;-46.638610040135035;-23.614720000706015
Avenida Sumaré 1130, Perdizes, São Paulo, 05016-110;-46.67531003555064;-23.539309987583806
Avenida Brigadeiro Faria Lima 2113, Pinheiros, São Paulo, 01452-001;-46.68785003325337;-23.575319984730015
Rua Eugênio de Medeiros, Pinheiros, São Paulo, 05425-000;-46.70026284488723;-23.56961086231314
Rua Marília 40, Jardim Paulista, São Paulo, 01420-020;-46.65435997147782;-23.565360020643737
Rua Chafic Maluf 396, Santo Amaro, São Paulo, 04710-160;-46.696529996905724;-23.624600001436008
Nan;100.77393496801147;18.776095735718457
Avenida Paulista 1230, Bela Vista, São Paulo, 01310-100;-46.65329002153749;-23.563820013573306
Avenida Conceição 4625, Vila Medeiros, São Paulo, 02135-002;-46.5738600057428;-23.49802999454458
Rua Américo Salvador Novelli 169, Itaquera, São Paulo, 08210-090;-46.45585001746932;-23.540320006916446
Avenida Prestes Maia 894, Sé, São Paulo, 01031-000;-46.633379984010645;-23.536870015569434
Rua Nossa Senhora da Lapa 281, Lapa, São Paulo, 05072-000;-46.70361999734473;-23.5220899961526
Avenida de Pinedo 186, Socorro, São Paulo, 04764-001;-46.713049973693245;-23.667070015178567
Avenida Guilherme Cotching 1819, Vila Maria, São Paulo, 02113-017;-46.586449959588435;-23.514029999968614
Avenida das Nações Unidas, Itaim Bibi, São Paulo, 04794-000;-46.70008296098602;-23.619255222991598
Avenida Maria Coelho de Aguiar 215, Jardim São Luís, São Paulo, 05805-000;-46.73164002910798;-23.64838000556844
Rua João Cachoeira 754, Itaim Bibi, São Paulo, 04535-002;-46.67729000871876;-23.586739992530426
Avenida Maria Coelho de Aguiar 215, Jardim São Luís, São Paulo, 05805-000;-46.73164002910798;-23.64838000556844
Avenida Maria Coelho de Aguiar 215, Jardim São Luís, São Paulo, 05805-000;-46.73164002910798;-23.64838000556844
Avenida Maria Coelho de Aguiar 215, Jardim São Luís, São Paulo, 05805-000;-46.73164002910798;-23.64838000556844
Avenida Maria Coelho de Aguiar 215, Jardim São Luís, São Paulo, 05805-000;-46.73164002910798;-23.64838000556844
Avenida Maria Coelho de Aguiar 215, Jardim São Luís, São Paulo, 05805-000;-46.73164002910798;-23.64838000556844
Avenida Maria Coelho de Aguiar 215, Jardim São Luís, São Paulo, 05805-000;-46.73164002910798;-23.64838000556844
Avenida Brigadeiro Faria Lima 4221, Itaim Bibi, São Paulo, 04538-133;-46.68043003728633;-23.59313999470004
Avenida Nove de Julho 3186, Jardim Paulista, São Paulo, 01406-000;-46.65986998316825;-23.567630007661705
Rua Ministro Jesuíno Cardoso, Itaim Bibi, São Paulo, 04544-051;-46.68068405990831;-23.592362116386077
Avenida Presidente Juscelino Kubitschek, Itaim Bibi, São Paulo, 04543-000;-46.676583646316764;-23.589285120516134
Avenida Ipiranga, República, São Paulo, 01046-010;-46.64400522415436;-23.545383552421665
Avenida Ibirapuera 3000, Moema, São Paulo, 04028-003;-46.66744998966692;-23.60876998100838
Avenida Brigadeiro Faria Lima 3064, Itaim Bibi, São Paulo, 01451-000;-46.684069962559306;-23.583290001183414
Avenida Brigadeiro Faria Lima 3064, Itaim Bibi, São Paulo, 01451-000;-46.684069962559306;-23.583290001183414
Rua Leopoldo Couto Magalhães Júnior, Itaim Bibi, São Paulo, 04542-000;-46.67790346281327;-23.58752983602968
Rua Heitor Penteado, Pinheiros, São Paulo, 05437-001;-46.691249900819386;-23.546094949611508
Rua Henrique Schaumann, Jardim Paulista, São Paulo, 05413-010;-46.67949822229095;-23.561864322453655
