CnpjBase,CnpjSequencial,CnpjDv,NomeIf,Segmento,CodigoCompe,NomeAgencia,Endereco,Numero,Complemento,Bairro,Cep,MunicipioIbge,Municipio,UF,DataInicio,DDD,Telefone,Posicao
00000000,1921,63,BANCO DO BRASIL S.A.,Banco Múltiplo,03017,EMPRESA FREGUESIA,AV SANTA MARINA 2618,,2 ANDAR,VL ALBERTINA,02732-040,3550308,SAO PAULO,SP,19/12/2000,11,40033001,28/12/2021
00000000,1943,79,BANCO DO BRASIL S.A.,Banco Múltiplo,02168,ITAPECERICA DA SERRA,"AV  QUINZE DE NOVEMBRO, 116",,,CENTRO,06850-100,3522208,ITAPECERICA DA SERRA,SP,23/09/1988,11,40033001,28/12/2021
00000000,4773,20,BANCO DO BRASIL S.A.,Banco Múltiplo,02659,LARGE CORPORATE 2659,"AV PAULISTA, 1230",,7° ANDAR,B VISTA,01310-901,3550308,SAO PAULO,SP,19/12/2005,11,42986200,28/12/2021
00000000,2005,22,BANCO DO BRASIL S.A.,Banco Múltiplo,02753,URUANA,"PRAÇA SÃO SEBASTIÃO, 148",,,CENTRO,76335-000,5221700,URUANA,GO,24/08/1987,62,33441239,28/12/2021
00000000,4816,02,BANCO DO BRASIL S.A.,Banco Múltiplo,02576,SETOR PUBLICO MS,"AV.WALDIR DOS SANTOS PEREIRA,S/N",,ANTIGO PALACIO POPULAR DA CULTURA,PQ.DOS PODERES,79031-330,5002704,CAMPO GRANDE,MS,12/12/2000,67,33222300,28/12/2021
00000000,2040,05,BANCO DO BRASIL S.A.,Banco Múltiplo,02010,CORUMBA DE GOIAS,"AVENIDA CONEGO CARLOS PLANGGER, 135",,,CENTRO,72960-000,5205802,CORUMBA DE GOIAS,GO,10/12/1986,62,33381554,28/12/2021
00000000,2053,20,BANCO DO BRASIL S.A.,Banco Múltiplo,01233,EMPRESA FAROL,"AV FERNANDES LIMA, 2591",,1º ANDAR,FAROL,57057-972,2704302,MACEIO,AL,10/04/1981,82,40033001,28/12/2021
90400888,0191,61,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,00712,001 0712 BERTIOGA-SP,AV. ANCHIETA,,101 103 - LJ 08/09/10,CENTRO,11250-048,3506359,BERTIOGA,SP,31/08/2006,13,33192200,28/12/2021
00000000,2081,83,BANCO DO BRASIL S.A.,Banco Múltiplo,00197,AGUA BRANCA-AL,"RUA CONEGO NICODEMOS, 61",,,CENTRO,57490-000,2700102,AGUA BRANCA,AL,22/03/2004,82,36441101,28/12/2021
00000000,2038,90,BANCO DO BRASIL S.A.,Banco Múltiplo,01235,EMPRESA TAGUATINGA,"QNE 17,LOTES 5/6",,AV.COMERCIAL NORTE,TAGUATINGA NORTE,72125-170,5300108,BRASILIA (TAGUATINGA),DF,08/10/1982,61,40033001,28/12/2021
00000000,2147,44,BANCO DO BRASIL S.A.,Banco Múltiplo,02791,MONTE SIAO,"R. PREF. JOSE CARLOS FRANCISCO, 331",,,CENTRO,37580-000,3143401,MONTE SIAO,MG,12/11/1986,35,34651024,28/12/2021
00360305,0155,60,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,00155,"TEOFILO OTONI, MG","RUA ENGENHEIRO ANTUNES, NUM 222",,,CENTRO,39800-019,3168606,TEOFILO OTONI,MG,12/12/1949,33,30879100,28/12/2021
00000000,2174,17,BANCO DO BRASIL S.A.,Banco Múltiplo,02165,ITAPACI,"AVENIDA FLORESTA, 122",,,CENTRO,76360-000,5210901,ITAPACI,GO,25/09/1987,62,33611347,28/12/2021
00000000,2218,72,BANCO DO BRASIL S.A.,Banco Múltiplo,03134,PRACA VINTE,"R.ENG.IGNACIO C.PLANGG,20",,TERREO E 3.ANDAR,CENTRO,93510-120,4313409,NOVO HAMBURGO,RS,12/12/2000,51,35842300,28/12/2021
00000000,7582,56,BANCO DO BRASIL S.A.,Banco Múltiplo,09166,ESCR.EXC.CRICIUMA,"AV.GETULIO VARGAS,211",,4 ANDAR,CENTRO,88801-500,4204608,CRICIUMA,SC,15/09/2017,48,40033001,28/12/2021
00000000,2223,30,BANCO DO BRASIL S.A.,Banco Múltiplo,02592,JUIZ DE FORA,"R HALFELD,770",,CALCADAO,CENTRO,36010-003,3136702,JUIZ DE FORA,MG,13/02/2001,32,36905000,28/12/2021
00000000,2225,00,BANCO DO BRASIL S.A.,Banco Múltiplo,02554,ROQUE GONZALES,"RUA PADRE ANCHIETA, 261",,,CENTRO,97970-000,4316303,ROQUE GONZALES,RS,11/08/1986,55,33651300,28/12/2021
00000000,2278,03,BANCO DO BRASIL S.A.,Banco Múltiplo,02695,SOCORRO,"R.DR.CAMPOS SALLES, 164",,,CENTRO,13960-000,3552106,SOCORRO,SP,08/06/1988,19,38954461,28/12/2021
00000000,2259,40,BANCO DO BRASIL S.A.,Banco Múltiplo,03497,JULIO DE CASTILHOS,"AV JULIO DE CASTILHO, 1086",,TERREO,L TRABALHADOR,79112-000,5002704,CAMPO GRANDE,MS,15/03/1991,67,40033001,28/12/2021
60746948,7488,00,BANCO BRADESCO S.A.,Banco Múltiplo,05791,"AMARANTE, PI",AVENIDA AFRÂNIO FILHO,325,,ESCALVADO,64400-000,2200509,AMARANTE,PI,10/11/2011,86,32921902,28/12/2021
00000000,2294,23,BANCO DO BRASIL S.A.,Banco Múltiplo,02652,SAO MIGUEL ARCANJO,"RUA CONEGO FRANCISCO RIBEIRO,805",,,CENTRO,18230-000,3550209,SAO MIGUEL ARCANJO,SP,13/08/1986,15,40033001,28/12/2021
10866788,0001,77,BANCO BANDEPE S.A.,Banco Múltiplo,01001,MATRIZ,AV. PRES. JUSCELINO KUBITSCHEK 2041,,CJ 111 PARTE 1 BLOCO A COND WTORRE JK,VILA NOVA CONCEIÇÃO,04543-011,3550308,SAO PAULO,SP,20/08/2009,81,34256244,28/12/2021
00000000,2355,80,BANCO DO BRASIL S.A.,Banco Múltiplo,01996,ESTILO SAENS PENA,"R.CONDE DE BONFIM,369-A",,PARTE DO 2.ANDAR,TIJUCA,20520-051,3304557,RIO DE JANEIRO,RJ,13/04/2011,21,40033001,28/12/2021
00000000,2432,56,BANCO DO BRASIL S.A.,Banco Múltiplo,02313,MOJU,"RUA BENJAMIN CONSTANT,1060",,TERREO,CENTRO,68450-000,1504703,MOJU,PA,09/12/1986,91,37561198,28/12/2021
00000000,2443,09,BANCO DO BRASIL S.A.,Banco Múltiplo,03622,VIANOPOLIS,"RUA FELISMINO VIANA, 460",,CENTRO,CENTRO,75265-000,5222005,VIANOPOLIS,GO,15/03/1991,62,33351136,28/12/2021
00000000,2414,74,BANCO DO BRASIL S.A.,Banco Múltiplo,01779,COLIDER,"AV.MAL.RONDON,208",,SETOR LESTE,CENTRO,78500-000,5103205,COLIDER,MT,27/10/1986,66,35415300,28/12/2021
00000000,2470,81,BANCO DO BRASIL S.A.,Banco Múltiplo,02019,CRIXAS,"RUA TOMAZ DE CAMPOS, 1",,,CENTRO,76510-000,5206404,CRIXAS,GO,15/04/1988,62,40033001,28/12/2021
00000000,7576,08,BANCO DO BRASIL S.A.,Banco Múltiplo,09131,ESCR.EXC.C.GRANDE-PB,"R.SETE DE SETEMBRO,52",,SALA ESCR.EXCLUSIVO,CENTRO,58400-105,2504009,CAMPINA GRANDE,PB,15/09/2017,83,40033001,28/12/2021
40333582,0001,42,PROSEFTUR CORRETORA DE CÂMBIO LTDA.,Sociedade Corretora de Câmbio,null,MATRIZ,"AVENIDA NOVE DE JULHO, N. 3575",,SALAS 1602 E 1603,ANHANGABAú,13208-056,3525904,JUNDIAI,SP,16/06/2021,11,974425469,28/12/2021
00000000,2532,19,BANCO DO BRASIL S.A.,Banco Múltiplo,02158,ITAJOBI,"R.PEDRO DE TOLEDO,557",,,CENTRO,15840-000,3521903,ITAJOBI,SP,08/01/1987,17,40033001,28/12/2021
00000000,2541,00,BANCO DO BRASIL S.A.,Banco Múltiplo,02027,DOIS IRMAOS,"AV.VINTE E CINCO DE JULHO,421",,,CENTRO,93950-000,4306403,DOIS IRMAOS,RS,17/10/1986,51,35641102,28/12/2021
00000000,2570,44,BANCO DO BRASIL S.A.,Banco Múltiplo,00631,AGUDOS,"RUA TREZE DE MAIO,675",,,CENTRO,17120-000,3500709,AGUDOS,SP,13/08/1986,14,40033001,28/12/2021
00000000,2599,26,BANCO DO BRASIL S.A.,Banco Múltiplo,01656,BORBOREMA,"R.JOAQUIM MARTINS CARVALHO,660",,,CENTRO,14955-000,3507407,BORBOREMA,SP,18/07/1986,16,32661711,28/12/2021
00000000,2606,90,BANCO DO BRASIL S.A.,Banco Múltiplo,02748,UBATUBA,"RUA CONCEICAO, 138",,,CENTRO,11680-000,3555406,UBATUBA,SP,12/08/1987,12,40033001,28/12/2021
60746948,6910,00,BANCO BRADESCO S.A.,Banco Múltiplo,06345,"MAURICIO DE NASSAU,URB.CARUARU, PE",AV.AGAMENON MAGALHAES,483,,MAURICIO DE NASSAU,55012-290,2604106,CARUARU,PE,28/12/2012,81,37235626,28/12/2021
00000000,2636,05,BANCO DO BRASIL S.A.,Banco Múltiplo,01768,CERQUILHO,"R.DA FAZENDINHA,19",,,CENTRO,18520-000,3511508,CERQUILHO,SP,09/07/1986,15,33344300,28/12/2021
00000000,2666,20,BANCO DO BRASIL S.A.,Banco Múltiplo,01767,CERQUEIRA CESAR,"RUA SALDANHA MARINHO,217",,,CENTRO,18760-000,3511409,CERQUEIRA CESAR,SP,12/09/1986,14,40033001,28/12/2021
00000000,2669,73,BANCO DO BRASIL S.A.,Banco Múltiplo,02038,EMBU,"LARGO VINTE E UM DE ABRIL, 271",,,CENTRO,06803-400,3515004,EMBU DAS ARTES,SP,07/10/1987,11,47045422,28/12/2021
00000000,2655,78,BANCO DO BRASIL S.A.,Banco Múltiplo,02174,ITAPIRAPUA,"AVENIDA ALFREDO NASSER, 79",,,CENTRO,76290-000,5211008,ITAPIRAPUA,GO,16/03/1987,62,33741377,28/12/2021
00000000,2693,01,BANCO DO BRASIL S.A.,Banco Múltiplo,02519,REGENTE FEIJO,"AVENIDA JOSE BONIFACIO,185",,,CENTRO,19570-000,3542404,REGENTE FEIJO,SP,10/09/1986,18,32791422,28/12/2021
00000000,2697,27,BANCO DO BRASIL S.A.,Banco Múltiplo,01480,AUGUSTO CORREA,"AV.JOAO BATISTA MONTEIRO, 306",,,SAO MIGUEL,68610-000,1500909,AUGUSTO CORREA,PA,22/03/2004,91,34821213,28/12/2021
00000000,2708,14,BANCO DO BRASIL S.A.,Banco Múltiplo,02698,TABAPUA,"AV.RODOLFO BALDI, 1006",,,CENTRO,15880-000,3552601,TABAPUA,SP,09/10/1986,17,35621441,28/12/2021
00000000,2738,30,BANCO DO BRASIL S.A.,Banco Múltiplo,02280,MARICA,"R  RIBEIRO DE ALMEIDA, 120",,PROXIMO A RODOVIARIA,CENTRO,24900-885,3302700,MARICA,RJ,13/07/1989,21,40033001,28/12/2021
00000000,2740,54,BANCO DO BRASIL S.A.,Banco Múltiplo,02371,OURICURI,"R.DESEMBARGADOR MEDEIROS CORREIA,S/N",,,CENTRO,56200-000,2609907,OURICURI,PE,09/10/1986,87,38741385,28/12/2021
00000000,2756,11,BANCO DO BRASIL S.A.,Banco Múltiplo,01644,BIGUACU,"R CORONEL TEIXEIRA OLIVEIRA,28",,ESQ.C/AV.GETULIO VARGAS,CENTRO,88160-130,4202305,BIGUACU,SC,04/07/1986,48,40033001,28/12/2021
00000000,2762,60,BANCO DO BRASIL S.A.,Banco Múltiplo,02258,MAIRIPORA,"AV TABELIAO PASSARELA,474",,,CENTRO,07600-000,3528502,MAIRIPORA,SP,22/10/1987,11,40033001,28/12/2021
00000000,2789,80,BANCO DO BRASIL S.A.,Banco Múltiplo,02098,GUARAREMA,"RUA RANGEL JUNIOR, 170",,,CENTRO,08900-000,3518305,GUARAREMA,SP,17/03/1988,11,40033001,28/12/2021
30723886,0001,62,BANCO MODAL S.A.,Banco Múltiplo,00001,MATRIZ,PRAIA DE BOTAFOGO,0186,Nº 501 - BLOCO 01 - SALÃO 501 - PARTE,BOTAFOGO,22250-040,3304557,RIO DE JANEIRO,RJ,02/01/1996,21,32237700,28/12/2021
00000000,2809,68,BANCO DO BRASIL S.A.,Banco Múltiplo,02657,SAO PEDRO DA ALDEIA,"R RUA FRANCISCO COELHO PEREIRA, 278",,EM FRENTE AO TERMINAL DE ONIBUS,CENTRO,28941-068,3305208,SAO PEDRO DA ALDEIA,RJ,13/07/1989,22,26215800,28/12/2021
00000000,2833,98,BANCO DO BRASIL S.A.,Banco Múltiplo,02211,JARDINOPOLIS,"R. AMÉRICO SALLES, 731",,,CENTRO,14680-000,3525102,JARDINOPOLIS,SP,08/04/1988,16,36633811,28/12/2021
00000000,2834,79,BANCO DO BRASIL S.A.,Banco Múltiplo,02764,VARZEA GRANDE,"AV FILINTO MULLER, 646",,,CENTRO-NORTE,78110-302,5108402,VARZEA GRANDE,MT,06/11/1986,65,40033001,28/12/2021
00000000,2836,30,BANCO DO BRASIL S.A.,Banco Múltiplo,01648,BOCA DA MATA,"R.JOAO ELIAS DE ALMEIDA,47",,,CENTRO,57680-970,2701001,BOCA DA MATA,AL,11/06/1987,82,32792023,28/12/2021
00000000,2851,70,BANCO DO BRASIL S.A.,Banco Múltiplo,03548,ACLIMACAO,"R PIRES DA MOTA, 488",,,ACLIMACAO,01529-000,3550308,SAO PAULO,SP,09/03/1992,11,40033001,28/12/2021
00000000,2853,31,BANCO DO BRASIL S.A.,Banco Múltiplo,03213,MAXI SHOPPING,"AV.ANTONIO FREDERICO OZANAN,6000",,LOJA 1217,JD.RIO BRANCO,13215-900,3525904,JUNDIAI,SP,15/03/1991,11,40033001,28/12/2021
00000000,2859,27,BANCO DO BRASIL S.A.,Banco Múltiplo,02321,MONTE AZUL PAULISTA,"R.CEL. JOAO MANOEL, 91",,,CENTRO,14730-000,3531506,MONTE AZUL PAULISTA,SP,08/04/1988,17,33611516,28/12/2021
00000000,2865,75,BANCO DO BRASIL S.A.,Banco Múltiplo,03383,EMPRESA LIMEIRA,"PCA.DR.LUCIANO ESTEVES,9",,1 ANDAR,CENTRO,13480-048,3526902,LIMEIRA,SP,15/03/1991,19,34043550,28/12/2021
00000000,2881,95,BANCO DO BRASIL S.A.,Banco Múltiplo,02065,FIRMINOPOLIS,"AVENIDA RUI BARBOSA, 1275",,,CENTRO,76105-000,5207808,FIRMINOPOLIS,GO,24/08/1987,64,36811242,28/12/2021
00000000,2884,38,BANCO DO BRASIL S.A.,Banco Múltiplo,02673,SAQUAREMA,"AVENIDA SAQUAREMA, 5023",,,BACAXA - CENTRO,28990-000,3305505,SAQUAREMA,RJ,13/07/1989,22,26533151,28/12/2021
00000000,2905,05,BANCO DO BRASIL S.A.,Banco Múltiplo,02568,SANTA ADELIA,"PCA.DR.ADHEMAR DE BARROS,175",,,CENTRO,15950-970,3545605,SANTA ADELIA,SP,23/10/1986,17,35711307,28/12/2021
00000000,2906,88,BANCO DO BRASIL S.A.,Banco Múltiplo,02681,SERRA NEGRA,"R.NOVE DE JULHO, 21",,,CENTRO,13930-000,3551603,SERRA NEGRA,SP,05/11/1986,19,40033001,28/12/2021
00000000,2871,13,BANCO DO BRASIL S.A.,Banco Múltiplo,01703,CAJURU,"LGO.SAO BENTO,771",,,CENTRO,14240-000,3509403,CAJURU,SP,06/05/1988,16,36673050,28/12/2021
00000000,2954,85,BANCO DO BRASIL S.A.,Banco Múltiplo,02461,PITANGUEIRAS,"PCA.SAO SEBASTIAO,54",,,CENTRO,14750-000,3539509,PITANGUEIRAS,SP,09/12/1987,16,40033001,28/12/2021
00000000,2927,02,BANCO DO BRASIL S.A.,Banco Múltiplo,02426,PEDREGULHO,"R. MAJOR ANTONIO CANDIDO BRANQUINHO, 337",,,CENTRO,14470-000,3537008,PEDREGULHO,SP,08/06/1988,16,40033001,28/12/2021
00000000,2930,08,BANCO DO BRASIL S.A.,Banco Múltiplo,02606,SAO BENEDITO,"RUA PAULO MARQUES, 434",,,CENTRO,62370-000,2312304,SAO BENEDITO,CE,16/08/1988,88,36262076,28/12/2021
00000000,2935,12,BANCO DO BRASIL S.A.,Banco Múltiplo,02833,ILHA SOLTEIRA,"ALAMEDA MATO GROSSO,71",,,CENTRO,15385-000,3520442,ILHA SOLTEIRA,SP,22/08/1986,18,40033001,28/12/2021
00000000,3016,39,BANCO DO BRASIL S.A.,Banco Múltiplo,02138,IPOJUCA,"AV.FRANCISCO ALVES DE SOUZA, 154-A",,,CENTRO,55590-000,2607208,IPOJUCA,PE,18/05/1990,81,35610750,28/12/2021
00000000,3020,15,BANCO DO BRASIL S.A.,Banco Múltiplo,09186,ESCR.EXC.PIRACICABA,"PCA.JOSE BONIFACIO,945",,4.ANDAR - SALA EXCLUSIVO,CENTRO,13400-340,3538709,PIRACICABA,SP,25/08/2017,19,40033001,28/12/2021
01522368,0001,82,BANCO BNP PARIBAS BRASIL S.A.,Banco Múltiplo,00001,MATRIZ - SEDE,AV. PRES. JUSCELINO KUBITSCHEK,1327,9º A 11º ANDARES,VILA NOVA CONCEIÇÃO,04543-011,3550308,SAO PAULO,SP,16/12/1996,11,30489000,28/12/2021
00000000,3065,17,BANCO DO BRASIL S.A.,Banco Múltiplo,01893,LARGE CORPORATE 1893,"AV PAULISTA, 1230",,7º ANDAR,B VISTA,01310-901,3550308,SAO PAULO,SP,22/03/1991,11,42986000,28/12/2021
00000000,3042,20,BANCO DO BRASIL S.A.,Banco Múltiplo,02923,ALEM PONTE,RUA COMENDADOR HERMELINO MATARAZZO 321,,,VL STA RITA,18080-000,3552205,SOROCABA,SP,15/03/1991,15,40033001,28/12/2021
00000000,3035,00,BANCO DO BRASIL S.A.,Banco Múltiplo,03400,LARGE CORPORATE 3400,"AV PAULISTA, 1230",,7º ANDAR,B VISTA,01310-901,3550308,SAO PAULO,SP,19/12/2005,11,42986160,28/12/2021
00000000,3086,41,BANCO DO BRASIL S.A.,Banco Múltiplo,02172,ITAPICURU,"PCA.DA BANDEIRA,126",,PREDIO,CENTRO,48475-000,2916500,ITAPICURU,BA,22/03/2004,75,34302142,28/12/2021
00000000,3111,97,BANCO DO BRASIL S.A.,Banco Múltiplo,09172,ESCR.EXC.ARARAQUARA,"R.PADRE DUARTE, 1355",,3.ANDAR,CENTRO,14801-310,3503208,ARARAQUARA,SP,25/08/2017,16,40033001,28/12/2021
00000000,3112,78,BANCO DO BRASIL S.A.,Banco Múltiplo,03405,EMPRESA ARARAQUARA,"AV. BRASIL, 435",,,CENTRO,14801-050,3503208,ARARAQUARA,SP,11/03/1991,16,21086100,28/12/2021
00000000,3117,82,BANCO DO BRASIL S.A.,Banco Múltiplo,03069,AV.BRASIL-FRANCA,"AV.BRASIL,677",,,VILA APARECIDA,14401-234,3516200,FRANCA,SP,11/03/1991,16,37211777,28/12/2021
00000000,3139,98,BANCO DO BRASIL S.A.,Banco Múltiplo,03252,EMPRESA FARRAPOS,AV FARRAPOS 2505,,SOBRELOJA,FLORESTA,90220-006,4314902,PORTO ALEGRE,RS,12/12/2000,51,40033001,28/12/2021
28127603,0035,17,BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO,Banco Múltiplo,00107,JARDIM LIMOEIRO,RUA ANTONIO CARON,,,PLANALTO CARAPINA,29164-001,3205002,SERRA,ES,27/03/1972,27,32280122,28/12/2021
00000000,3149,60,BANCO DO BRASIL S.A.,Banco Múltiplo,01309,MINACU,"AVENIDA MARANHAO, 945",,,SETOR CENTRAL,76450-000,5213087,MINACU,GO,23/04/1985,62,33791394,28/12/2021
00000000,3153,46,BANCO DO BRASIL S.A.,Banco Múltiplo,03545,AUGUSTO FRANCO,"AV.HERACLITO ROLLEMBERG,1.800",,,FAROLANDIA,49030-640,2800308,ARACAJU,SE,08/04/1991,79,32482589,28/12/2021
00000000,3162,37,BANCO DO BRASIL S.A.,Banco Múltiplo,03285,PRACA RIO BRANCO,"R.COELHO RODRIGUES,1112",,,CENTRO,64000-080,2211001,TERESINA,PI,22/03/1991,86,32213496,28/12/2021
00000000,3121,69,BANCO DO BRASIL S.A.,Banco Múltiplo,02895,SAMAMBAIA,"QS,QD.408,BLOCO E,LOTES 1/2",,LOJA 2,SAMAMBAIA NORTE,72318-595,5300108,BRASILIA (SAMAMBAIA),DF,06/02/2001,61,40033001,28/12/2021
00000000,3202,69,BANCO DO BRASIL S.A.,Banco Múltiplo,03222,CORP BANK GUARULHOS,"R.JOSE MAURICIO,415",,,CENTRO,07011-060,3518800,GUARULHOS,SP,13/02/2001,11,24471455,28/12/2021
00000000,3209,35,BANCO DO BRASIL S.A.,Banco Múltiplo,01887,TAGUATINGA SUL,"QS.3,LOTE 21,EPCT",,TAGUATINGA SUL,AGUAS CLARAS,71953-000,5300108,BRASILIA (TAGUATINGA),DF,15/03/1991,61,31019400,28/12/2021
00000000,3212,30,BANCO DO BRASIL S.A.,Banco Múltiplo,03413,BRASILIA SHOPPING,"SCN,QD.5,BLOCO A,LOJAS 20-S E 24-S",,,ASA NORTE,70715-000,5300108,BRASILIA,DF,15/03/1991,61,40033001,28/12/2021
00000000,3216,64,BANCO DO BRASIL S.A.,Banco Múltiplo,03380,SUDOESTE 105,"CLSW 105,BLOCO A",,"LOJA 22,ED.ESPACO 105",SUDOESTE,70670-431,5300108,BRASILIA,DF,15/03/1991,61,40033001,28/12/2021
00000000,3179,85,BANCO DO BRASIL S.A.,Banco Múltiplo,09169,ESCR.EXC.ARACAJU,"PRACA GENERAL VALADAO,377-A",,3 PAVIMENTO - SALA EXCLUSIVO,CENTRO,49010-520,2800308,ARACAJU,SE,18/08/2017,79,40033001,28/12/2021
00000000,3330,85,BANCO DO BRASIL S.A.,Banco Múltiplo,03705,BOM JESUS TOCANTINS,"AV.JARBAS PASSARINHO,620",,,CENTRO,68525-000,1501576,BOM JESUS DO TOCANTINS,PA,22/03/2004,94,33411116,28/12/2021
00000000,3332,47,BANCO DO BRASIL S.A.,Banco Múltiplo,03697,VISTA ALEGRE DO ALTO,"PCA EMILIO HENRIQUE OWER SANDOLTH,66",,,CENTRO,15920-970,3556909,VISTA ALEGRE DO ALTO,SP,11/03/1991,16,32871252,28/12/2021
00000000,3342,19,BANCO DO BRASIL S.A.,Banco Múltiplo,02913,EMPRESA TAQUARAL,"R.DR.ARMANDO SALES DE OLIVEIRA,128",,,TAQUARAL,13076-015,3509502,CAMPINAS,SP,22/02/1988,19,40033001,28/12/2021
00000000,3347,23,BANCO DO BRASIL S.A.,Banco Múltiplo,03678,JAGUARE-ES,"AV.NOVE DE AGOSTO,2098",,,CENTRO,29950-000,3203056,JAGUARE,ES,05/03/1991,27,37691302,28/12/2021
00000000,3350,29,BANCO DO BRASIL S.A.,Banco Múltiplo,02812,MONTESE,"AV.PROF.GOMES DE MATOS, 862",,,MONTESE,60420-432,2304400,FORTALEZA,CE,19/09/1988,85,34916555,28/12/2021
00000000,3361,81,BANCO DO BRASIL S.A.,Banco Múltiplo,01210,CRAVINHOS,"R.TIRADENTES,442",,,CENTRO,14140-000,3513108,CRAVINHOS,SP,15/05/1988,16,40033001,28/12/2021
00000000,3384,78,BANCO DO BRASIL S.A.,Banco Múltiplo,03345,SANTA ROSA VITERBO,"R.CONDESSA FILOMENA MATARAZZO,81",,,CENTRO,14270-000,3547601,SANTA ROSA DE VITERBO,SP,11/03/1991,16,40033001,28/12/2021
00000000,3502,57,BANCO DO BRASIL S.A.,Banco Múltiplo,03144,IBATE,"R. SANTA IRIA, 530",,,CENTRO,14815-000,3519303,IBATE,SP,11/03/1991,16,33431100,28/12/2021
00000000,3619,68,BANCO DO BRASIL S.A.,Banco Múltiplo,03684,NEROPOLIS,"RUA PEDRO JOSÉ DE CARVALHO, 435",,,CENTRO,75460-000,5214507,NEROPOLIS,GO,13/03/1991,62,40033001,28/12/2021
90400888,0620,91,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,00434,001 0434 AV B BASSITT-SJRPRETO-SP,AV. BADY BASSIT,,,BOA VISTA,07243-580,3549805,SAO JOSE DO RIO PRETO,SP,31/08/2006,17,32147377,28/12/2021
00000000,3563,79,BANCO DO BRASIL S.A.,Banco Múltiplo,03337,SANCLERLANDIA,"AVENIDA 5 DE JANEIRO, 1194",,,CENTRO,76160-000,5219001,SANCLERLANDIA,GO,07/05/1991,64,36791330,28/12/2021
00000000,3568,83,BANCO DO BRASIL S.A.,Banco Múltiplo,02232,LADAINHA,"R.JOAO SOARES ALCANTARA, 40",,,CENTRO,39825-000,3137007,LADAINHA,MG,22/03/2004,33,40033001,28/12/2021
00000000,3578,55,BANCO DO BRASIL S.A.,Banco Múltiplo,01629,SANTO AGOSTINHO,"AV ALVARES CABRAL, 1720",,,STO AGOSTINHO,30170-008,3106200,BELO HORIZONTE,MG,25/09/1990,31,32536400,28/12/2021
00000000,3597,18,BANCO DO BRASIL S.A.,Banco Múltiplo,01272,COMODORO,"AV. PREFEITO VALDIR MAZUTTI, 385N",,,CENTRO,78310-000,5103304,COMODORO,MT,18/10/1989,65,32831135,28/12/2021
00000000,3638,20,BANCO DO BRASIL S.A.,Banco Múltiplo,03341,SANTA CRUZ PALMEIRAS,"AV.XV DE NOVEMBRO,657",,,CENTRO,13650-000,3546306,SANTA CRUZ DAS PALMEIRAS,SP,11/03/1991,19,40033001,28/12/2021
00000000,3647,11,BANCO DO BRASIL S.A.,Banco Múltiplo,03676,ITAGUARU,"AVENIDA ANTÔNIO LOURENCO DE SÁ, 1011",,,CENTRO,76660-000,5210604,ITAGUARU,GO,08/03/1991,62,33981122,28/12/2021
00000000,3651,06,BANCO DO BRASIL S.A.,Banco Múltiplo,03019,BOM JARDIM DE GOIAS,"AVENIDA MARIA ANTUNES TEIXEIRA, 225",,,CENTRO,76245-000,5203401,BOM JARDIM DE GOIAS,GO,07/05/1991,64,36571092,28/12/2021
00000000,3674,94,BANCO DO BRASIL S.A.,Banco Múltiplo,01471,ARIPUANA,"AV DOIS DE DEZEMBRO, 824",,ESQUINA COM A 7 DE SETEMBRO,CENTRO,78325-000,5101407,ARIPUANA,MT,13/10/1989,66,35651236,28/12/2021
00000000,3691,95,BANCO DO BRASIL S.A.,Banco Múltiplo,03245,PARAUAPEBAS,"RUA E, QUADRA 48, LOTE 28, Nº 599",,,CIDADE NOVA,68515-000,1505536,PARAUAPEBAS,PA,14/03/1991,94,33461000,28/12/2021
00000000,3713,35,BANCO DO BRASIL S.A.,Banco Múltiplo,07613,ESCR.EXC.M.DO CRISTO,"R PARA,103",,2 PAVIMENTO,PITUBA,41830-070,2927408,SALVADOR,BA,15/09/2017,71,40033001,28/12/2021
00000000,3820,27,BANCO DO BRASIL S.A.,Banco Múltiplo,03181,NACOES UNIDAS,"AV NACOES UNIDAS, 628",,BAIRRO NOSSA SENHORA DAS GRACAS,N SRA GRACAS,76804-186,1100205,PORTO VELHO,RO,09/09/1991,69,32244505,28/12/2021
00000000,3823,70,BANCO DO BRASIL S.A.,Banco Múltiplo,03534,BAIRRO BOQUEIRAO,"AV BRASIL OESTE, 2199",,,BOQUEIRAO,99025-503,4314100,PASSO FUNDO,RS,01/04/1991,54,33145666,28/12/2021
00000000,3803,26,BANCO DO BRASIL S.A.,Banco Múltiplo,03589,EUSEBIO,"AV.EUSEBIO DE QUEIROZ, 5900",,,CENTRO,61760-000,2304285,EUSEBIO,CE,08/03/1991,85,32600650,28/12/2021
00000000,3806,79,BANCO DO BRASIL S.A.,Banco Múltiplo,02946,DOCA,"AV. VISCONDE DE SOUZA FRANCO, N 345",,ESQUINA C/A RUA MUNICIPALIDADE,UMARIZAL,66055-005,1501402,BELEM,PA,13/03/1991,91,40033001,28/12/2021
